"trialid","lottery_mag","lottery_prob","sb_mag","fixation_time","lottery_poke","surebet_poke","subj_choice","RT_choice","RT_fixation","reward_received","lottery_outcome","trial_in_block","block_number","trial_number","block_length","ex_fixation","ex_choice","ITI","ex_ITI","viol","reward","trialnum","RT","sessid","subjid","trialtime","isopto","start_time","duration","trialtype","region","notes"
26439175,8,0.55,3.5,1,"BotR","BotL","lottery",0.416934,0.553014,96,"win",36,1,36,48,0,1,5.09269,0,0,96,36,0.416934,213763,2176,"2021-04-07 05:37:47.8853",1,7.09272,3,"all","bilateral FOF",NA
26439207,16,0.55,3.5,1,"BotR","BotL","lottery",0.310592,3.15703,0,"lose",37,1,37,48,0,1,6.91937,0,0,0,37,0.310592,213763,2176,"2021-04-07 05:38:05.3311",0,NA,NA,NA,"bilateral FOF",NA
26439229,2,0.55,3.5,1,"BotR",NA,"lottery",0.479141,0.299834,24,"win",38,1,38,48,0,1,6.61906,0,0,24,38,0.479141,213763,2176,"2021-04-07 05:38:18.3105",0,NA,NA,NA,"bilateral FOF",NA
26439253,8,0.55,3.5,1,"BotR","BotL","lottery",0.561242,0.364985,96,"win",39,1,39,48,0,1,5.51905,0,0,96,39,0.561242,213763,2176,"2021-04-07 05:38:32.0919",0,NA,NA,NA,"bilateral FOF",NA
26439273,8,0.55,3.5,1,"BotR","BotL","lottery",0.43518,0.458349,96,"win",40,1,40,48,0,2,6.97383,0,0,96,40,0.43518,213763,2176,"2021-04-07 05:38:47.0786",0,NA,NA,NA,"bilateral FOF",NA
26439293,4,0.55,3.5,1,"BotR","BotL","surebet",1.55893,0.594786,42,"win",41,1,41,48,1,2,4.39351,0,0,42,41,1.55893,213763,2176,"2021-04-07 05:38:58.9077",0,NA,NA,NA,"bilateral FOF",NA
26439313,16,0.55,3.5,1,NA,"BotL","surebet",2.4294,0.59738,42,"lose",42,1,42,48,0,8,5.82085,2,0,42,42,2.4294,213763,2176,"2021-04-07 05:39:16.7418",0,NA,NA,NA,"bilateral FOF",NA
26439329,16,0.55,3.5,1,"BotR","BotL","lottery",0.476196,0.343547,192,"win",43,1,43,48,0,1,4.34369,1,0,192,43,0.476196,213763,2176,"2021-04-07 05:39:29.9504",1,6.38318,3,"all","bilateral FOF",NA
26439353,4,0.55,3.5,1,NA,"BotL","surebet",0.415911,5.48908,42,"win",44,1,44,48,0,1,4.45405,1,0,42,44,0.415911,213763,2176,"2021-04-07 05:39:47.0919",0,NA,NA,NA,"bilateral FOF",NA
26439375,32,0.55,3.5,1,NA,"BotL","surebet",2.3608,1.46077,42,"win",45,1,45,48,0,7,7.59576,0,0,42,45,2.3608,213763,2176,"2021-04-07 05:40:03.6226",0,NA,NA,NA,"bilateral FOF",NA
26439405,32,0.55,3.5,1,"BotR","BotL","lottery",0.511914,1.24766,384,"win",46,1,46,48,0,1,6.41578,0,0,384,46,0.511914,213763,2176,"2021-04-07 05:40:20.4208",1,8.41589,3,"all","bilateral FOF",NA
26439445,0.5,0.55,3.5,1,"BotR","BotL","surebet",0.461756,0.137711,42,"win",47,1,47,48,0,1,6.94735,3,0,42,47,0.461756,213763,2176,"2021-04-07 05:40:48.4445",0,NA,NA,NA,"bilateral FOF",NA
26439463,4,0.55,3.5,1,"BotR","BotL","surebet",0.460632,0.324089,42,"win",48,1,48,48,0,1,6.41158,0,0,42,48,0.460632,213763,2176,"2021-04-07 05:41:03.0712",0,NA,NA,NA,"bilateral FOF",NA
26439489,32,0.55,3.5,1,"BotR","BotL","lottery",0.473035,0.350202,0,"lose",1,2,49,48,0,1,5.57712,3,0,0,49,0.473035,213763,2176,"2021-04-07 05:41:20.9281",0,NA,NA,NA,"bilateral FOF",NA
26439509,2,0.55,3.5,1,"BotR",NA,"lottery",0.664453,0.346561,0,"lose",2,2,50,48,0,2,6.18636,0,0,0,50,0.664453,213763,2176,"2021-04-07 05:41:34.9681",0,NA,NA,NA,"bilateral FOF",NA
26439523,16,0.55,3.5,1,"BotR","BotL","lottery",0.668415,1.5359,192,"win",3,2,51,48,2,2,7.97696,1,0,192,51,0.668415,213763,2176,"2021-04-07 05:41:53.2396",0,NA,NA,NA,"bilateral FOF",NA
26439537,4,0.55,3.5,1,"BotR","BotL","lottery",0.733638,0.270809,48,"win",4,2,52,48,0,3,5.15463,0,0,48,52,0.733638,213763,2176,"2021-04-07 05:42:04.9341",0,NA,NA,NA,"bilateral FOF",NA
26439555,0.5,0.55,3.5,1,"BotR","BotL","surebet",0.315257,0.529389,42,"win",5,2,53,48,0,1,7.12411,0,0,42,53,0.315257,213763,2176,"2021-04-07 05:42:19.8478",0,NA,NA,NA,"bilateral FOF",NA
26439563,2,0.55,3.5,1,"BotR","BotL","surebet",0.634399,0.390785,42,"win",6,2,54,48,0,1,4.50397,0,0,42,54,0.634399,213763,2176,"2021-04-07 05:42:30.5571",1,6.50407,3,"all","bilateral FOF",NA
26439581,4,0.55,3.5,1,NA,"BotL","surebet",0.376908,1.033,42,"lose",7,2,55,48,1,1,4.73633,0,0,42,55,0.376908,213763,2176,"2021-04-07 05:42:44.1097",0,NA,NA,NA,"bilateral FOF",NA
26439597,0.5,0.55,3.5,1,NA,"BotL","surebet",0.339661,0.431421,42,"win",8,2,56,48,0,0,5.03879,0,0,42,56,0.339661,213763,2176,"2021-04-07 05:42:57.3305",1,7.03885,3,"all","bilateral FOF",NA
26439613,0.5,0.55,3.5,1,"BotR","BotL","surebet",0.725584,0.887694,42,"win",9,2,57,48,0,1,6.48175,0,0,42,57,0.725584,213763,2176,"2021-04-07 05:43:12.8035",1,8.48188,3,"all","bilateral FOF",NA
26439625,0.5,0.55,3.5,1,"BotR","BotL","surebet",1.07376,0.207266,42,"lose",10,2,58,48,0,0,6.20246,0,0,42,58,1.07376,213763,2176,"2021-04-07 05:43:25.1548",0,NA,NA,NA,"bilateral FOF",NA
26439657,2,0.55,3.5,1,"BotR","BotL","lottery",0.793258,7.41944,0,"lose",11,2,59,48,0,1,6.46643,0,0,0,59,0.793258,213763,2176,"2021-04-07 05:43:46.6855",1,8.46652,3,"all","bilateral FOF",NA
26439681,16,0.55,3.5,1,NA,"BotL","surebet",2.41626,0.491827,42,"win",12,2,60,48,0,5,7.88347,0,0,42,60,2.41626,213763,2176,"2021-04-07 05:44:04.8353",0,NA,NA,NA,"bilateral FOF",NA
26439695,16,0.55,3.5,1,"BotR","BotL","lottery",0.548121,1.171,0,"lose",13,2,61,48,0,1,4.15005,0,0,0,61,0.548121,213763,2176,"2021-04-07 05:44:17.6592",0,NA,NA,NA,"bilateral FOF",NA
26439721,4,0.55,3.5,1,"BotR",NA,"lottery",0.590393,0.420632,0,"lose",14,2,62,48,0,1,7.67712,0,0,0,62,0.590393,213763,2176,"2021-04-07 05:44:33.2138",1,9.67722,3,"all","bilateral FOF",NA
26439737,4,0.55,3.5,1,"BotR","BotL","surebet",0.717687,0.462824,42,"win",15,2,63,48,0,1,5.77654,0,0,42,63,0.717687,213763,2176,"2021-04-07 05:44:45.2453",1,7.77667,3,"all","bilateral FOF",NA
26439757,2,0.55,3.5,1,"BotR","BotL","surebet",0.823801,0.44845,42,"win",16,2,64,48,0,1,5.40843,0,0,42,64,0.823801,213763,2176,"2021-04-07 05:44:56.9340",0,NA,NA,NA,"bilateral FOF",NA
26439781,0.5,0.55,3.5,1,"BotR","BotL","surebet",0.232312,2.44463,42,"win",17,2,65,48,0,0,4.39933,0,0,42,65,0.232312,213763,2176,"2021-04-07 05:45:11.3965",0,NA,NA,NA,"bilateral FOF",NA
26439803,8,0.55,3.5,1,"BotR","BotL","lottery",0.475266,0.397016,96,"win",18,2,66,48,0,0,6.30879,0,0,96,66,0.475266,213763,2176,"2021-04-07 05:45:26.1046",0,NA,NA,NA,"bilateral FOF",NA
26439827,0.5,0.55,3.5,1,"BotR","BotL","surebet",2.98917,0.24985,42,"win",19,2,67,48,0,3,4.68538,0,0,42,67,2.98917,213763,2176,"2021-04-07 05:45:43.5047",0,NA,NA,NA,"bilateral FOF",NA
26439851,32,0.55,3.5,1,"BotR","BotL","lottery",0.44209,0.311726,384,"win",20,2,68,48,0,1,7.42969,0,0,384,68,0.44209,213763,2176,"2021-04-07 05:46:00.8558",0,NA,NA,NA,"bilateral FOF",NA
26439877,16,0.55,3.5,1,"BotR",NA,"lottery",0.435811,0.25301,0,"lose",21,2,69,48,0,0,7.10868,2,0,0,69,0.435811,213763,2176,"2021-04-07 05:46:23.4326",0,NA,NA,NA,"bilateral FOF",NA
26439895,2,0.55,3.5,1,"BotR","BotL","surebet",0.322907,0.39688,42,"lose",22,2,70,48,0,1,6.52993,0,0,42,70,0.322907,213763,2176,"2021-04-07 05:46:36.1117",1,8.52999,3,"all","bilateral FOF",NA
26439913,4,0.55,3.5,1,"BotR","BotL","surebet",0.348529,3.89743,42,"win",23,2,71,48,0,1,4.32468,0,0,42,71,0.348529,213763,2176,"2021-04-07 05:46:52.3589",0,NA,NA,NA,"bilateral FOF",NA
26439931,8,0.55,3.5,1,"BotR","BotL","lottery",0.568381,0.18749,96,"win",24,2,72,48,0,2,5.38844,2,0,96,72,0.568381,213763,2176,"2021-04-07 05:47:07.5979",0,NA,NA,NA,"bilateral FOF",NA
26439947,2,0.55,3.5,1,NA,"BotL","surebet",0.310108,2.74168,42,"win",25,2,73,48,0,1,6.31253,0,0,42,73,0.310108,213763,2176,"2021-04-07 05:47:22.2895",1,8.31265,3,"all","bilateral FOF",NA
26439965,8,0.55,3.5,1,"BotR","BotL","surebet",0.288901,5.31114,42,"lose",26,2,74,48,0,0,6.67776,0,0,42,74,0.288901,213763,2176,"2021-04-07 05:47:40.2051",1,8.67786,3,"all","bilateral FOF",NA
26439979,16,0.55,3.5,1,"BotR","BotL","lottery",1.12311,0.385035,192,"win",27,2,75,48,0,1,7.11306,0,0,192,75,1.12311,213763,2176,"2021-04-07 05:47:56.5434",0,NA,NA,NA,"bilateral FOF",NA
26439991,8,0.55,3.5,1,"BotR","BotL","lottery",0.544778,3.07328,96,"win",28,2,76,48,0,1,4.33405,1,0,96,76,0.544778,213763,2176,"2021-04-07 05:48:12.9613",0,NA,NA,NA,"bilateral FOF",NA
26440025,2,0.55,3.5,1,"BotR","BotL","surebet",0.309731,14.0949,42,"win",29,2,77,48,0,1,7.92783,0,0,42,77,0.309731,213763,2176,"2021-04-07 05:48:41.8202",0,NA,NA,NA,"bilateral FOF",NA
26440039,8,0.55,3.5,1,"BotR",NA,"lottery",1.46131,2.07246,0,"lose",30,2,78,48,0,1,5.72714,0,0,0,78,1.46131,213763,2176,"2021-04-07 05:48:57.9402",0,NA,NA,NA,"bilateral FOF",NA
26440053,16,0.55,3.5,1,"BotR","BotL","lottery",0.69893,0.938302,0,"lose",31,2,79,48,0,1,7.10886,0,0,0,79,0.69893,213763,2176,"2021-04-07 05:49:13.6137",0,NA,NA,NA,"bilateral FOF",NA
26440287,32,0.55,3.5,1,"BotR",NA,"lottery",0.332823,236.013,0,"lose",32,2,80,48,0,1,5.15788,0,0,0,80,0.332823,213763,2176,"2021-04-07 05:53:24.4387",0,NA,NA,NA,"bilateral FOF",NA
26440297,4,0.55,3.5,1,"BotR","BotL","surebet",0.356405,0.487136,42,"win",33,2,81,48,0,1,5.60754,0,0,42,81,0.356405,213763,2176,"2021-04-07 05:53:38.6988",1,7.60766,3,"all","bilateral FOF",NA
26440313,8,0.55,3.5,1,"BotR","BotL","lottery",0.304511,0.266191,0,"lose",34,2,82,48,0,1,6.36605,0,0,0,82,0.304511,213763,2176,"2021-04-07 05:53:52.6057",0,NA,NA,NA,"bilateral FOF",NA
26440329,16,0.55,3.5,1,"BotR","BotL","lottery",0.59966,0.734422,0,"lose",35,2,83,48,0,0,4.57271,0,0,0,83,0.59966,213763,2176,"2021-04-07 05:54:05.3666",0,NA,NA,NA,"bilateral FOF",NA
26440349,4,0.55,3.5,1,"BotR","BotL","lottery",0.488358,0.62616,48,"win",36,2,84,48,0,1,7.10765,1,0,48,84,0.488358,213763,2176,"2021-04-07 05:54:23.1966",1,12.56,3,"all","bilateral FOF",NA
26440363,8,0.55,3.5,1,"BotR","BotL","surebet",0.297525,0.642569,42,"win",37,2,85,48,0,1,6.21047,1,0,42,85,0.297525,213763,2176,"2021-04-07 05:54:38.6405",1,11.383,3,"all","bilateral FOF",NA
26440377,2,0.55,3.5,1,"BotR","BotL","surebet",0.361389,0.222317,42,"win",38,2,86,48,0,1,6.11733,0,0,42,86,0.361389,213763,2176,"2021-04-07 05:54:52.8673",1,8.11744,3,"all","bilateral FOF",NA
26440391,0.5,0.55,3.5,1,"BotR","BotL","surebet",0.306928,0.413833,42,"lose",39,2,87,48,0,1,4.97225,0,0,42,87,0.306928,213763,2176,"2021-04-07 05:55:05.9953",0,NA,NA,NA,"bilateral FOF",NA
26440409,4,0.55,3.5,1,"BotR","BotL","surebet",0.31905,0.581377,42,"lose",40,2,88,48,0,1,5.41019,0,0,42,88,0.31905,213763,2176,"2021-04-07 05:55:19.0179",0,NA,NA,NA,"bilateral FOF",NA
26440429,8,0.55,3.5,1,NA,"BotL","surebet",2.03545,0.386443,42,"lose",41,2,89,48,0,5,6.78383,2,0,42,89,2.03545,213763,2176,"2021-04-07 05:55:36.2577",0,NA,NA,NA,"bilateral FOF",NA
26440445,32,0.55,3.5,1,"BotR","BotL","lottery",0.527143,0.356996,384,"win",42,2,90,48,0,1,4.15352,3,0,384,90,0.527143,213763,2176,"2021-04-07 05:55:52.9915",0,NA,NA,NA,"bilateral FOF",NA
26440467,32,0.55,3.5,1,"BotR","BotL","lottery",0.958792,0.399815,384,"win",43,2,91,48,0,3,5.12073,2,0,384,91,0.958792,213763,2176,"2021-04-07 05:56:12.0232",0,NA,NA,NA,"bilateral FOF",NA
26440501,32,0.55,3.5,1,"BotR","BotL","lottery",0.457925,0.503594,0,"lose",44,2,92,48,0,0,7.98516,2,0,0,92,0.457925,213763,2176,"2021-04-07 05:56:34.8676",0,NA,NA,NA,"bilateral FOF",NA
26440515,32,0.55,3.5,1,"BotR","BotL","lottery",0.441973,0.513758,0,"lose",45,2,93,48,0,2,6.19756,0,0,0,93,0.441973,213763,2176,"2021-04-07 05:56:48.9348",1,8.19765,3,"all","bilateral FOF",NA
26440545,32,0.55,3.5,1,NA,"BotL","surebet",2.25,9.58527,42,"lose",46,2,94,48,0,2,7.49317,0,0,42,94,2.25,213763,2176,"2021-04-07 05:57:15.6229",0,NA,NA,NA,"bilateral FOF",NA
26440561,16,0.55,3.5,1,"BotR","BotL","lottery",0.54987,0.34166,192,"win",47,2,95,48,0,1,5.74678,0,0,192,95,0.54987,213763,2176,"2021-04-07 05:57:29.9921",0,NA,NA,NA,"bilateral FOF",NA
26440591,0.5,0.55,3.5,1,"BotR",NA,"lottery",2.50435,0.220778,6,"win",48,2,96,48,0,6,5.26054,3,0,6,96,2.50435,213763,2176,"2021-04-07 05:57:52.3533",1,16.0001,3,"all","bilateral FOF",NA
26440603,8,0.55,3.5,1,"BotR","BotL","surebet",0.596043,5.85571,42,"lose",1,3,97,48,0,2,4.05321,0,0,42,97,0.596043,213763,2176,"2021-04-07 05:58:08.9877",1,6.05323,3,"all","bilateral FOF",NA
26440625,0.5,0.55,3.5,1,"BotR","BotL","surebet",0.506124,2.92283,42,"win",2,3,98,48,0,2,7.61272,0,0,42,98,0.506124,213763,2176,"2021-04-07 05:58:25.9788",0,NA,NA,NA,"bilateral FOF",NA
26440641,16,0.55,3.5,1,"BotR",NA,"lottery",0.40818,0.414818,192,"win",3,3,99,48,0,1,5.85646,0,0,192,99,0.40818,213763,2176,"2021-04-07 05:58:40.3794",0,NA,NA,NA,"bilateral FOF",NA
26440665,0.5,0.55,3.5,1,NA,"BotL","surebet",0.324271,0.49331,42,"win",4,3,100,48,0,1,5.59153,3,0,42,100,0.324271,213763,2176,"2021-04-07 05:58:56.1781",1,10.3455,3,"all","bilateral FOF",NA
26440685,32,0.55,3.5,1,"BotR","BotL","lottery",0.736876,0.221214,384,"win",5,3,101,48,0,0,7.01704,0,0,384,101,0.736876,213763,2176,"2021-04-07 05:59:12.2221",1,9.01716,3,"all","bilateral FOF",NA
26440707,32,0.55,3.5,1,"BotR","BotL","lottery",0.619915,0.934499,0,"lose",6,3,102,48,0,1,6.24794,1,0,0,102,0.619915,213763,2176,"2021-04-07 05:59:33.7787",0,NA,NA,NA,"bilateral FOF",NA
26440733,4,0.55,3.5,1,NA,"BotL","surebet",0.337282,0.414605,42,"win",7,3,103,48,0,1,6.90732,0,0,42,103,0.337282,213763,2176,"2021-04-07 05:59:48.8786",1,8.90744,3,"all","bilateral FOF",NA
26440755,32,0.55,3.5,1,"BotR","BotL","lottery",0.796079,0.69357,384,"win",8,3,104,48,0,1,6.91754,0,0,384,104,0.796079,213763,2176,"2021-04-07 06:00:05.2830",0,NA,NA,NA,"bilateral FOF",NA
26440773,16,0.55,3.5,1,"BotR","BotL","lottery",0.349322,5.04628,192,"win",9,3,105,48,1,1,4.26483,0,0,192,105,0.349322,213763,2176,"2021-04-07 06:00:23.8001",0,NA,NA,NA,"bilateral FOF",NA
26440791,0.5,0.55,3.5,1,"BotR",NA,"lottery",3.07785,3.13445,6,"win",10,3,106,48,0,3,5.61527,0,0,6,106,3.07785,213763,2176,"2021-04-07 06:00:41.1814",1,7.61538,3,"all","bilateral FOF",NA
26440807,8,0.55,3.5,1,"BotR",NA,"lottery",0.396363,0.485655,96,"win",11,3,107,48,0,0,6.86954,0,0,96,107,0.396363,213763,2176,"2021-04-07 06:00:56.1740",1,8.86963,3,"all","bilateral FOF",NA
26440821,2,0.55,3.5,1,"BotR","BotL","surebet",0.30621,0.387204,42,"lose",12,3,108,48,0,1,6.73464,0,0,42,108,0.30621,213763,2176,"2021-04-07 06:01:08.5790",0,NA,NA,NA,"bilateral FOF",NA
26440837,4,0.55,3.5,1,"BotR","BotL","surebet",0.325044,0.453144,42,"lose",13,3,109,48,0,1,4.49457,2,0,42,109,0.325044,213763,2176,"2021-04-07 06:01:23.5223",1,9.18835,3,"all","bilateral FOF",NA
26440867,32,0.55,3.5,1,NA,"BotL","surebet",2.22225,0.308944,42,"win",14,3,110,48,0,5,6.84774,0,0,42,110,2.22225,213763,2176,"2021-04-07 06:01:39.5176",1,8.84786,3,"all","bilateral FOF",NA
26440883,16,0.55,3.5,1,"BotR","BotL","lottery",0.475952,2.38983,0,"lose",15,3,111,48,0,0,5.35681,0,0,0,111,0.475952,213763,2176,"2021-04-07 06:01:54.5890",1,7.35695,3,"all","bilateral FOF",NA
26440897,2,0.55,3.5,1,"BotR","BotL","surebet",0.557156,3.76499,42,"win",16,3,112,48,0,1,6.7943,0,0,42,112,0.557156,213763,2176,"2021-04-07 06:02:12.9086",0,NA,NA,NA,"bilateral FOF",NA
26440921,4,0.55,3.5,1,"BotR","BotL","surebet",0.59016,9.70756,42,"win",17,3,113,48,0,1,4.30516,0,0,42,113,0.59016,213763,2176,"2021-04-07 06:02:34.8678",0,NA,NA,NA,"bilateral FOF",NA
26440953,8,0.55,3.5,1,"BotR","BotL","lottery",1.32758,15.4327,96,"win",18,3,114,48,0,1,5.21536,0,0,96,114,1.32758,213763,2176,"2021-04-07 06:03:05.0220",0,NA,NA,NA,"bilateral FOF",NA
26440969,4,0.55,3.5,1,"BotR","BotL","surebet",0.804296,0.539776,42,"lose",19,3,115,48,0,1,4.78705,0,0,42,115,0.804296,213763,2176,"2021-04-07 06:03:18.1314",0,NA,NA,NA,"bilateral FOF",NA
26440985,16,0.55,3.5,1,"BotR","BotL","lottery",0.505006,0.722931,192,"win",20,3,116,48,0,1,4.56943,0,0,192,116,0.505006,213763,2176,"2021-04-07 06:03:33.5774",1,6.56955,3,"all","bilateral FOF",NA
26441135,8,0.55,3.5,1,"BotR","BotL","lottery",0.330015,125.277,0,"lose",21,3,117,48,0,1,5.48919,0,0,0,117,0.330015,213763,2176,"2021-04-07 06:05:51.9947",0,NA,NA,NA,"bilateral FOF",NA
26441145,2,0.55,3.5,1,"BotR","BotL","surebet",0.32496,0.495758,42,"win",22,3,118,48,0,0,5.46597,0,0,42,118,0.32496,213763,2176,"2021-04-07 06:06:05.7551",1,7.46609,3,"all","bilateral FOF",NA
26441195,2,0.55,3.5,1,"BotR","BotL","surebet",0.792329,17.4628,42,"win",23,3,119,48,1,1,5.63846,3,0,42,119,0.792329,213763,2176,"2021-04-07 06:06:44.8549",1,16.3573,3,"all","bilateral FOF",NA
26441215,2,0.55,3.5,1,"BotR","BotL","surebet",0.396692,5.47821,42,"win",24,3,120,48,0,1,6.95282,0,0,42,120,0.396692,213763,2176,"2021-04-07 06:07:05.1661",1,8.95294,3,"all","bilateral FOF",NA
26441255,32,0.55,3.5,1,"BotR","BotL","lottery",0.479981,23.3039,384,"win",25,3,121,48,0,1,7.51262,0,0,384,121,0.479981,213763,2176,"2021-04-07 06:07:44.5925",0,NA,NA,NA,"bilateral FOF",NA
26441275,0.5,0.55,3.5,1,"BotR","BotL","surebet",1.31324,0.707318,42,"lose",26,3,122,48,0,0,6.10605,2,0,42,122,1.31324,213763,2176,"2021-04-07 06:08:02.9466",0,NA,NA,NA,"bilateral FOF",NA
26441399,32,0.55,3.5,1,"BotR","BotL","lottery",0.358246,108.981,384,"win",27,3,123,48,0,1,7.38695,0,0,384,123,0.358246,213763,2176,"2021-04-07 06:10:10.9576",1,9.38702,3,"all","bilateral FOF",NA
26441421,2,0.55,3.5,1,NA,"BotL","surebet",0.363874,7.29003,42,"lose",28,3,124,48,0,1,7.23191,1,0,42,124,0.363874,213763,2176,"2021-04-07 06:10:35.0434",0,NA,NA,NA,"bilateral FOF",NA
26441479,2,0.55,3.5,1,"BotR","BotL","surebet",0.622125,46.28,42,"win",29,3,125,48,0,2,7.82128,0,0,42,125,0.622125,213763,2176,"2021-04-07 06:11:37.4746",0,NA,NA,NA,"bilateral FOF",NA
26441513,0.5,0.55,3.5,1,"BotR","BotL","surebet",0.326363,25.0879,42,"win",30,3,126,48,0,1,6.26,0,0,42,126,0.326363,213763,2176,"2021-04-07 06:12:16.0019",1,8.26012,3,"all","bilateral FOF",NA
26441529,4,0.55,3.5,1,"BotR","BotL","lottery",0.362525,1.45312,48,"win",31,3,127,48,0,1,5.92185,0,0,48,127,0.362525,213763,2176,"2021-04-07 06:12:32.3287",0,NA,NA,NA,"bilateral FOF",NA
26441595,16,0.55,3.5,1,"BotR","BotL","lottery",0.351145,68.7954,192,"win",32,3,128,48,0,1,7.70949,0,0,192,128,0.351145,213763,2176,"2021-04-07 06:13:58.1647",0,NA,NA,NA,"bilateral FOF",NA
26441605,8,0.55,3.5,1,"BotR","BotL","lottery",0.385165,2.71547,96,"win",33,3,129,48,0,1,4.11419,0,0,96,129,0.385165,213763,2176,"2021-04-07 06:14:14.4690",0,NA,NA,NA,"bilateral FOF",NA
26441615,4,0.55,3.5,1,"BotR",NA,"lottery",3.98542,1.04728,0,"lose",34,3,130,48,0,4,5.51785,0,0,0,130,3.98542,213763,2176,"2021-04-07 06:14:32.0951",1,7.5179,3,"all","bilateral FOF",NA
26441629,32,0.55,3.5,1,"BotR",NA,"lottery",0.301281,1.0778,384,"win",35,3,131,48,0,1,4.64269,0,0,384,131,0.301281,213763,2176,"2021-04-07 06:14:47.0471",0,NA,NA,NA,"bilateral FOF",NA
26441697,4,0.55,3.5,1,"BotR","BotL","violation",NA,7.08323,0,"win",36,3,132,48,0,NA,4.31055,0,1,0,132,NA,213763,2176,"2021-04-07 06:16:03.3637",0,NA,NA,NA,"bilateral FOF",NA
26441909,4,0.55,3.5,1,"BotR","BotL","violation",NA,300,0,"win",36,3,133,48,0,NA,6.81018,0,1,0,133,NA,213763,2176,"2021-04-07 06:21:14.1334",0,NA,NA,NA,"bilateral FOF",NA
26442057,4,0.55,3.5,1,"BotR","BotL","lottery",0.360637,164.121,0,"lose",36,3,134,48,0,1,7.73151,0,0,0,134,0.360637,213763,2176,"2021-04-07 06:24:14.7549",0,NA,NA,NA,"bilateral FOF",NA
26442069,16,0.55,3.5,1,NA,"BotL","surebet",2.30167,0.880668,42,"lose",37,3,135,48,0,5,4.91987,0,0,42,135,2.30167,213763,2176,"2021-04-07 06:24:30.3404",0,NA,NA,NA,"bilateral FOF",NA
26442097,8,0.55,3.5,1,"BotR","BotL","lottery",0.387073,12.9635,96,"win",38,3,136,48,0,0,4.96006,0,0,96,136,0.387073,213763,2176,"2021-04-07 06:24:56.1824",0,NA,NA,NA,"bilateral FOF",NA
26442107,16,0.55,3.5,1,"BotR","BotL","lottery",0.445515,0.588735,192,"win",39,3,137,48,0,1,6.76898,0,0,192,137,0.445515,213763,2176,"2021-04-07 06:25:12.1892",0,NA,NA,NA,"bilateral FOF",NA
26442119,16,0.55,3.5,1,"BotR","BotL","lottery",0.326033,3.35259,192,"win",40,3,138,48,0,1,7.32026,0,0,192,138,0.326033,213763,2176,"2021-04-07 06:25:30.9390",1,9.32034,3,"all","bilateral FOF",NA
26442135,0.5,0.55,3.5,1,"BotR","BotL","surebet",0.365681,3.3306,42,"lose",41,3,139,48,0,1,7.10896,0,0,42,139,0.365681,213763,2176,"2021-04-07 06:25:48.9476",0,NA,NA,NA,"bilateral FOF",NA
26442153,4,0.55,3.5,1,"BotR","BotL","surebet",0.514232,2.7092,42,"win",42,3,140,48,0,1,7.95347,0,0,42,140,0.514232,213763,2176,"2021-04-07 06:26:06.7411",0,NA,NA,NA,"bilateral FOF",NA
26442377,2,0.55,3.5,1,"BotR",NA,"violation",NA,300,0,"win",43,3,141,48,0,NA,7.2996,0,1,0,141,NA,213763,2176,"2021-04-07 06:31:17.9157",0,NA,NA,NA,"bilateral FOF",NA
26442437,2,0.55,3.5,1,"BotR",NA,"violation",30.0001,34.3332,0,"win",43,3,142,48,0,3,5.3662,0,1,0,142,30.0001,213763,2176,"2021-04-07 06:32:33.2258",1,7.36631,3,"all","bilateral FOF",NA
26442473,2,0.55,3.5,1,"BotR",NA,"lottery",0.777893,54.1413,24,"win",43,3,143,48,0,2,4.11587,0,0,24,143,0.777893,213763,2176,"2021-04-07 06:33:39.2777",0,NA,NA,NA,"bilateral FOF",NA
26442661,8,0.55,3.5,1,"BotR","BotL","violation",NA,300,0,"win",44,3,144,48,1,NA,7.69256,0,1,0,144,NA,213763,2176,"2021-04-07 06:38:50.8333",0,NA,NA,NA,"bilateral FOF",NA
26442753,8,0.55,3.5,1,"BotR","BotL","lottery",0.912315,96.7948,96,"win",44,3,145,48,0,1,4.80926,0,0,96,145,0.912315,213763,2176,"2021-04-07 06:40:42.1131",0,NA,NA,NA,"bilateral FOF",NA
26442809,0.5,0.55,3.5,1,"BotR","BotL","surebet",1.88793,40.6008,42,"win",45,3,146,48,0,3,7.30855,1,0,42,146,1.88793,213763,2176,"2021-04-07 06:41:39.3329",0,NA,NA,NA,"bilateral FOF",NA
26442825,32,0.55,3.5,1,"BotR","BotL","lottery",0.407603,1.21354,384,"win",46,3,147,48,0,1,7.28768,0,0,384,147,0.407603,213763,2176,"2021-04-07 06:41:56.9143",0,NA,NA,NA,"bilateral FOF",NA
26442861,8,0.55,3.5,1,NA,"BotL","surebet",2.96649,8.02918,42,"win",47,3,148,48,1,3,4.18149,2,0,42,148,2.96649,213763,2176,"2021-04-07 06:42:21.4356",0,NA,NA,NA,"bilateral FOF",NA
26443189,0.5,0.55,3.5,1,"BotR","BotL","violation",NA,300,0,"lose",48,3,149,48,0,NA,5.07214,0,1,0,149,NA,213763,2176,"2021-04-07 06:47:30.5775",0,NA,NA,NA,"bilateral FOF",NA
26443613,0.5,0.55,3.5,1,"BotR","BotL","violation",NA,300,0,"win",48,3,150,48,0,NA,6.50248,0,1,0,150,NA,213763,2176,"2021-04-07 06:52:40.9850",0,NA,NA,NA,"bilateral FOF",NA
